,s1.c2,s10.c2,s11.c2,s12.c2,s2.c2,s3.c2,s4.c2,s5.c2,s6.c2,s7.c2,s8.c2,s9.c2
Tshz2,11.5074867042728,11.6205552894712,11.5924262070854,11.5890474249858,11.5745222403426,11.5252872797546,11.5617988458147,11.3577524772789,11.345998953255,11.4233629962288,11.3902302122683,11.6758373015171
Foxs1,7.30324332426532,7.25321456161888,7.49775242584905,7.37569595980989,7.36477055785764,7.45188763425912,7.42421042113699,7.47812235364075,7.52635284514787,7.19469790451621,7.3444315836775,7.36297228671831
Arhgap11a,6.62733830587161,6.52946730384716,6.50338292143217,6.58651525160692,6.56270591853944,6.57131336326518,6.65817416425044,7.15832073232894,7.28881938955602,7.30629632724527,7.13630319608526,6.59533357374206
Stx16,10.4838916867443,10.4636959325256,10.413306756776,10.5282077812776,10.5790454025397,10.4989292105648,10.4682077331074,10.479577227478,10.3820851101725,10.5125904778969,10.4284109308527,10.4613575310155
Slc17a9,5.63351077906358,5.64024358833975,5.58130726594221,5.6203106841636,5.63562524389921,5.58797015050032,5.58514059911098,5.83647051496149,5.78544712120272,5.89203853699915,5.8558646701671,5.59133465941661
Psmd5,9.83071145411651,9.8549026213168,9.84002889823684,9.82748753682936,9.76956222603733,9.86700565960383,9.89146838788942,9.9878268277665,10.0022471413488,9.91967743086223,9.90775606398411,9.80817370681988
Ralgps1,6.93287551187719,6.96180051390761,7.02683516936639,7.00213969005784,7.03766286359732,7.00794774550725,6.9938279266863,6.83713173907647,6.81757589857105,6.78225636120234,6.82107165933184,7.04703202512232
Agpat2,9.33396067841018,9.3126515933328,9.29880974939806,9.29589577307209,9.32542042466699,9.33614923986024,9.27202843936972,9.40195194299117,9.42176118941772,9.42487421815921,9.4919089949757,9.32392058601615
Stam,10.0696353647813,10.0740876096605,10.0832009344099,10.1284102179736,10.1474562792908,10.1842024273602,10.1044632537962,10.0852363851409,10.0031506568861,9.9572911840674,9.9918210740677,10.0698227959152
Itpripl1,7.4000005595053,7.3019321382066,7.44812350028414,7.36082808095659,7.38472692859496,7.34809436024648,7.43088418953309,7.45356219382134,7.5143072387035,7.40474844497444,7.40925403501538,7.34740355217841
Prpf18,10.2040966490571,10.2183036078143,10.1912795732427,10.2216219747061,10.2637571971702,10.2623728582314,10.2055372564571,10.1151163414841,10.0818673396869,10.1102757131972,10.1367689135081,10.2447151541301
Tmem203,8.11414128620426,8.12363221044258,8.06726879130385,8.09553877752024,8.02757989727013,8.04224917751125,8.04192988560076,8.01746986048572,8.0209554014088,8.06264954030641,8.03469884600051,8.04055636243152
Zfp442,6.90742459653683,6.90230519927564,6.87467873057508,6.85426590838169,6.776499611024,6.81404772012295,6.90554942372273,6.86194835284066,6.91261875946547,6.90269711906708,6.83160823766069,6.82205062038761
BC039771,4.20685550699344,4.35509377386824,4.31363240434197,4.21494780968842,4.20891820951326,4.29569822883667,4.30163540084355,4.36161714388845,4.21050197975492,4.16518332995778,4.25793075260444,4.20604131225452
Slc27a4,10.4509219660542,10.2724768004914,10.5148160662965,10.4148696461998,10.5439673446935,10.5111038230752,10.4853076209052,10.4916430295985,10.5359697515862,10.3264940073993,10.4522366296661,10.4098489011185
Uck1,10.7846814981732,10.7801922842657,10.8270395228798,10.8606559645691,10.7492019656574,10.7605416209493,10.7145067498374,10.4298006585302,10.4241896022556,10.3660027083496,10.3784211377722,10.7391016954752
Fign,8.10135783156037,8.12568184575968,8.07223516226219,8.07370885524238,8.04566911859519,8.07346939379715,8.07658871320389,8.11854901893154,8.16822222559464,8.19386863389016,8.18927562150324,8.11966633945758
AV039307,2.41843367590375,2.44663225615443,2.45249501112542,2.41873235732542,2.4193078801274,2.40679130274033,2.41839901333653,2.45179487087774,2.43652156307354,2.44317538548961,2.46533032869341,2.43223315257387
A430105I19Rik,9.620807288757,9.67553643500245,9.56570018559297,9.71228655492791,9.53127978936888,9.50336194697663,9.38489822825041,9.32758200509819,9.37953221560621,9.51728630740793,9.4891636567992,9.63795914612234
8430427H17Rik,9.3354611292767,9.2978423509288,9.30950054847874,9.30836279101301,9.39653430844855,9.3626891532318,9.31299276327952,9.23571899290753,9.11601144923476,9.13819840690156,9.18903255431957,9.23920798642786
Gpsm1,11.4810815122891,11.4095046358806,11.3384906660377,11.5337237364447,11.5461667183937,11.4954091942148,11.4023578897559,11.1324582769252,11.0638268639357,11.1855983579574,11.0834165920093,11.4059584289957
Kbtbd4,8.59845190868949,8.5363051933121,8.67678372661544,8.6404875973057,8.6139380433028,8.60485768861863,8.58982232595655,8.68358055236071,8.7370403448034,8.60564216618422,8.65697365815604,8.60525112036809
Slc24a3,10.7294018082564,10.6085748007221,10.5406622191978,10.4368407150463,10.6603407369186,10.6299526019695,10.6470678424539,10.1756910818675,10.1506291647678,10.2489298812412,10.3356361449082,10.5144518122845
Nsfl1c,10.6957617672192,10.7015728604947,10.7772396747898,10.7344640999688,10.7318931856959,10.6941070701812,10.7065105912869,10.8681726214952,10.8556350625726,10.8177543637922,10.8481264175075,10.7251667200488
Usp8,11.1599193949561,11.1413841144079,11.1563523927633,11.1047235122408,11.1338595648822,11.135887855237,11.1871832088524,11.1777812160439,11.1903133427936,11.1733167740834,11.1736503009905,11.1278564110837
Rif1,10.0125479073203,10.032294438345,9.90844665184906,9.97333743604742,9.99733241234897,10.106296784191,10.1026214635309,10.0653411348868,10.0250933060658,10.0399767207198,9.97876125718151,9.97683111455269
Stau1,11.6120042604738,11.4992606248407,11.5713497520078,11.5136174908853,11.5288333781233,11.4805693365477,11.5174391408386,11.5501926474881,11.6168097714908,11.5929846858994,11.6138471427309,11.482706866493
Ano3,3.23598767104379,3.2834441904376,3.26991966493998,3.27514045759461,3.26748030093526,3.28587602628029,3.28013279543499,3.24149337415689,3.2644865703465,3.25961537049908,3.26013780868976,3.33793001651868
4930426L09Rik,2.71793955099332,2.7554783855874,2.70918009612885,2.72949896439187,2.69615192867188,2.68865116639557,2.70959085190291,2.73285537075315,2.71172417536859,2.76552322710346,2.7242646733331,2.7125595678814
Uqcc1,9.45652747667857,9.52045525063692,9.50058563669494,9.49093723679112,9.42173662087253,9.49302777642854,9.53601815872382,9.41480574386923,9.4943117613533,9.44289021973928,9.40954823734781,9.56517041231493
Znf512b,11.0556403391954,10.9513047219521,10.9366638280045,11.0449269832901,11.0483279527453,10.9546441280264,10.9165582153805,10.8433347836308,10.859611066078,10.9679357847445,10.8977585421048,10.9602686179492
Stom,9.52919428706027,9.60909657590958,9.66300887976493,9.64151024839103,9.40253290736322,9.61349322460387,9.60448352125241,9.98384518361593,10.1291953789598,9.86432275786375,9.89483109258912,9.62778539155634
